household_id,respondent_id,county,wave,gender,KPMD_status,sheep_owned,goats_owned,vaccinated_sheep,vaccinated_goats,disease_cases_sheep,disease_cases_goats,treated_sheep,treated_goats,sold_sheep_to_KPMD,sold_sheep_to_nonKPMD,sold_goats_to_KPMD,sold_goats_to_nonKPMD,avg_liveweight_sheep_KPMD_kg,avg_liveweight_sheep_nonKPMD_kg,avg_liveweight_goat_KPMD_kg,avg_liveweight_goat_nonKPMD_kg,price_per_kg_sheep_KPMD,price_per_kg_sheep_nonKPMD,price_per_kg_goat_KPMD,price_per_kg_goat_nonKPMD,age_at_sale_sheep_months,age_at_sale_goat_months,distance_to_market_km,time_to_market_hours,gender_decision_index_0_1,gender_control_index_0_1,has_credit,loan_amount_kes,repayment_rate_0_1,rCSI,coping_capacity_index_0_100,total_income_kes,livestock_income_kes,other_income_kes,sold_sheep_total,sold_goats_total,vaccination_rate_sheep,vaccination_rate_goats,disease_rate_sheep,disease_rate_goats,revenue_sheep_KPMD,revenue_sheep_nonKPMD,revenue_goat_KPMD,revenue_goat_nonKPMD,total_livestock_sales_revenue
HH0023,R0023,Kajiado,Midline,Female,KPMD,15,12,9,8,1,1,1,1,4,1,0,0,24.25141679,20.10979198,,,361.9994857,406.5717148,,,10.39399474,,21.58453618,1.388330607,0.54786927,0.272879587,TRUE,29223,0.920540427,11.86926763,46.8777526,133628,64052,69576,5,0,0.6,0.666666667,0.066666667,0.083333333,35116,8176.07,0,0,43292.07
HH0023,R0023,Kajiado,Endline,Female,KPMD,13,14,8,9,2,1,1,1,1,1,0,0,23.10195464,21.03946936,,,329.9448701,328.9204768,,,8.535915772,,7.04599097,2.108874293,0.456278435,0.811491055,FALSE,0,,6.750143792,74.32191564,132579,78436,54143,2,0,0.615384615,0.642857143,0.153846154,0.071428571,7622.37,6920.31,0,0,14542.68
HH0024,R0024,Samburu,Baseline,Male,KPMD,8,15,5,11,1,2,1,1,1,1,0,0,21.39505488,29.461828,,,416.4545089,354.7589206,,,15.79112003,,9.536840225,2.280435565,0.258942937,0.533378439,FALSE,0,,11.47564207,57.02881799,37212,23736,13476,2,0,0.625,0.733333333,0.125,0.133333333,8910.07,10451.85,0,0,19361.92
HH0024,R0024,Samburu,Midline,Male,KPMD,10,21,6,13,1,2,1,1,2,2,2,2,25.06182034,23.88850135,23.59509835,17.93837605,370.6433988,286.2604867,426.1277244,286.0504705,15.08596314,12.288689,22.33388616,0.384983093,0.555765064,0.886087909,TRUE,4918,0.990026175,6.361339975,73.03900734,45617,18047,27570,4,4,0.6,0.619047619,0.1,0.095238095,18578,13676.67,20109.05,10262.56,62626.28
HH0024,R0024,Samburu,Endline,Male,KPMD,10,18,7,11,1,2,1,1,2,2,2,2,26.01139131,20.6118023,23.88016616,24.33064851,386.2789184,323.6060929,408.9686562,402.1574406,6,14.47722219,14.63745261,2.197842953,0.767096329,0.245135888,TRUE,58218,0.832295583,3.852205605,62.07744785,122114,77954,44160,4,4,0.7,0.611111111,0.1,0.111111111,20095.3,13340.21,19532.48,19569.5,72537.49
HH0025,R0025,Samburu,Baseline,Female,KPMD,18,9,13,6,2,1,1,1,7,1,3,1,23.99214116,22.60420979,25.32208206,22.95563283,430.1924777,339.5541807,446.5845996,402.9505528,11.35982334,12.96402985,13.26734953,3.54514406,0.304315833,0.621038521,TRUE,34605,0.974172466,13.65868702,63.79857285,108977,58322,50655,8,4,0.722222222,0.666666667,0.111111111,0.111111111,72248.67,7675.35,33925.36,9249.98,123099.36
HH0025,R0025,Samburu,Midline,Female,KPMD,21,13,14,8,3,1,2,1,3,2,0,0,24.65058331,22.59742076,,,331.6209226,367.5040428,,,12.75442083,,16.05730868,1.37094595,0.44974316,0.626938165,TRUE,28285,0.818002491,7.543124666,59.67581864,37284,23255,14029,5,0,0.666666667,0.615384615,0.142857143,0.076923077,24523.95,16609.29,0,0,41133.24
HH0025,R0025,Samburu,Endline,Female,KPMD,20,11,13,8,2,1,1,1,2,1,2,1,23.60934434,23.7097878,28.1307305,21.69295036,356.3673161,379.4768276,425.4264639,345.306289,6.043616939,9.169931068,24.77359522,1.357476067,0.696785588,0.950624905,FALSE,0,,5.879291449,60.4090969,26687,14322,12365,3,3,0.65,0.727272727,0.1,0.090909091,16827.2,8997.32,23935.11,7490.71,57250.34
HH0026,R0026,Narok,Baseline,Female,KPMD,9,8,6,5,1,1,1,1,3,2,0,0,28.42593738,25.04688427,,,419.1368845,373.4964146,,,8.688990514,,14.69210776,1.35386061,0.804229173,0.333871288,FALSE,0,,16.01662828,39.74015758,206212,95332,110880,5,0,0.666666667,0.625,0.111111111,0.125,35743.08,18709.84,0,0,54452.92
HH0026,R0026,Narok,Midline,Female,KPMD,6,9,4,6,0,1,0,1,4,1,3,1,23.3272604,25.25899893,23.31162171,21.1406824,415.7889406,390.5730519,467.5376862,443.0468433,14.75194548,6,36.27680983,2.542577369,0.655671763,0.555215273,TRUE,14873,0.785314903,17.30679253,61.10980481,14500,8263,6237,5,4,0.666666667,0.666666667,0,0.111111111,38796.87,9865.48,32697.19,9366.31,90725.85
HH0026,R0026,Narok,Endline,Female,KPMD,8,15,5,9,1,2,1,1,3,1,3,2,34.10520917,18.49420222,27.67618559,21.98159479,410.8768062,369.8588218,370.6737521,380.3048377,6.426295646,12.8097425,20.98158466,2.347062118,0.73636311,0.409252707,FALSE,0,,4.641626927,52.54406088,98332,37720,60612,4,5,0.625,0.6,0.125,0.133333333,42039.12,6840.24,30776.51,16719.41,96375.28
HH0027,R0027,Kajiado,Baseline,Female,KPMD,9,17,5,12,1,1,1,1,3,2,6,3,22.97486416,27.75472106,19.73354457,18.33327549,356.1958625,337.2700976,375.2370905,368.5819454,12.82422571,14.20687861,18.91188274,1.506637627,0.441887106,0.233066905,FALSE,0,,8.512014914,68.61370965,77123,52740,24383,5,9,0.555555556,0.705882353,0.111111111,0.058823529,24550.65,18721.67,44428.55,20271.94,107972.81
HH0027,R0027,Kajiado,Midline,Female,KPMD,14,17,10,11,1,1,1,1,2,1,3,1,22.55308926,26.86557357,31.46012217,23.08839438,343.8372684,280.2967764,410.3190392,419.6744804,13.42550324,10.99278848,12.10728348,1.135485457,0.54382437,0.672509677,FALSE,0,,17.52825117,52.2976147,105477,39760,65717,3,4,0.714285714,0.647058824,0.071428571,0.058823529,15509.19,7530.33,38726.06,9689.61,71455.19
HH0027,R0027,Kajiado,Endline,Female,KPMD,10,17,7,12,1,2,1,1,0,0,1,0,,,21.56355726,,,,396.4782212,,,12.01475746,16.18614597,1.553951964,0.295455855,0.135965395,FALSE,0,,0,57.90979042,41435,35402,6033,0,1,0.7,0.705882353,0.1,0.117647059,0,0,8549.48,0,8549.48
HH0028,R0028,Samburu,Baseline,Female,KPMD,16,25,10,16,1,2,1,1,6,2,6,1,26.13772209,26.58095879,27.81770127,20.80815754,347.3513102,353.5164378,434.465445,376.2577179,7.269010553,8.591526668,17.26027136,1.847034077,0.945889801,0.33738388,FALSE,0,,17.34281306,50.93270236,88584,64475,24109,8,7,0.625,0.64,0.0625,0.08,54473.83,18793.61,72514.98,7829.23,153611.65
HH0028,R0028,Samburu,Midline,Female,KPMD,15,23,10,16,2,3,1,2,2,1,2,0,24.9751663,20.29031401,20.7059407,,441.171862,355.9240055,376.4173046,,11.29699527,13.42233415,15.06594484,0.88540619,0.403544393,0.642231762,FALSE,0,,11.91542269,84.2243472,89467,65014,24453,3,2,0.666666667,0.695652174,0.133333333,0.130434783,22036.68,7221.81,15588.15,0,44846.64
HH0028,R0028,Samburu,Endline,Female,KPMD,15,21,9,14,2,2,1,1,3,2,2,1,24.33690025,22.259153,23.06706325,18.73459388,374.8938127,324.7726563,282.8220524,462.3837411,15.26630896,9.871097825,18.1881905,1.079841957,0.504832416,0.769166105,FALSE,0,,7.201967188,48.62395083,74863,47489,27374,5,3,0.6,0.666666667,0.133333333,0.095238095,27371.26,14458.33,13047.75,8662.57,63539.91
HH0029,R0029,Samburu,Baseline,Male,Control,17,18,6,8,3,3,2,1,0,3,0,2,,18.75222582,,23.90288438,,287.277603,,344.5242135,15.86224267,16.12056569,9.959987036,4.451525753,0.239218229,0.778639387,FALSE,0,,15.35055893,75.12040284,81173,25187,55986,3,2,0.352941176,0.444444444,0.176470588,0.166666667,0,16161.28,0,16470.24,32631.52
HH0029,R0029,Samburu,Midline,Male,Control,20,18,8,8,3,3,2,1,1,3,0,0,21.7546539,17.97836011,,,372.0824908,443.0557852,,,8.504953258,,13.48690088,3.648202178,0.413036614,0.094576866,TRUE,18500,0.86148414,20.90716986,67.08066076,330728,161575,169153,4,0,0.4,0.444444444,0.15,0.166666667,8094.53,23896.25,0,0,31990.78
HH0029,R0029,Samburu,Endline,Male,Control,18,18,7,8,3,3,1,2,0,5,0,0,,20.41968214,,,,309.8951675,,,13.81447975,,32.52595803,4.084397684,0.972162584,0.601506314,FALSE,0,,12.39203252,46.89938911,33444,18543,14901,5,0,0.388888889,0.444444444,0.166666667,0.166666667,0,31639.8,0,0,31639.8
HH0030,R0030,Kajiado,Baseline,Male,Control,11,13,4,6,2,2,1,1,0,6,0,1,,25.21875202,,19.31131097,,398.07707,,397.18544,20.91091626,8.561667331,36.5923324,3.402508609,0.173390755,0.577686682,TRUE,26906,0.915060755,6.855038238,65.91796413,34040,20911,13129,6,1,0.363636364,0.461538462,0.181818182,0.153846154,0,60234.04,0,7670.17,67904.21
HH0030,R0030,Kajiado,Midline,Male,Control,9,10,4,5,2,2,1,1,0,3,0,3,,23.09328981,,25.36749502,,350.9991771,,304.2583778,11.93832041,7.661711653,36.90261129,3.134873707,0.72149472,0.477403625,FALSE,0,,9.744510834,57.5626732,42283,24310,17973,3,3,0.444444444,0.5,0.222222222,0.2,0,24317.18,0,23154.82,47472
HH0030,R0030,Kajiado,Endline,Male,Control,12,7,5,3,2,1,1,1,0,3,0,3,,22.83432142,,18.02303895,,356.7213567,,386.3863133,14.0215354,6.740567025,25.60489624,4.148771728,0.582248634,0.863466044,FALSE,0,,13.63180273,63.61918955,108214,46896,61318,3,3,0.416666667,0.428571429,0.166666667,0.142857143,0,24436.47,0,20891.57,45328.04
HH0031,R0031,Samburu,Baseline,Male,KPMD,26,26,18,17,2,3,1,2,7,1,3,0,22.91942191,30.38430577,25.63643159,,395.1131688,323.311754,412.5882523,,13.41915278,13.81198188,8.216777924,2.884746599,0.457612813,0.450091518,TRUE,24730,0.900761267,11.08157029,62.24066862,21914,13690,8224,8,3,0.692307692,0.653846154,0.076923077,0.115384615,63390.36,9823.6,31731.87,0,104945.83
HH0031,R0031,Samburu,Midline,Male,KPMD,25,28,16,20,3,3,2,2,0,0,2,1,,,27.48674454,27.60951783,,,334.4788377,289.6131041,,9.133895583,23.82737583,2.247811513,0.917167706,0.275710747,FALSE,0,,0.682074457,67.69809108,44979,20281,24698,0,3,0.64,0.714285714,0.12,0.107142857,0,0,18387.47,7996.08,26383.55
HH0031,R0031,Samburu,Endline,Male,KPMD,30,29,19,18,2,3,2,2,2,2,1,0,21.03108774,27.86674246,26.92238551,,375.7404847,329.5793382,377.0427997,,15.27971132,16.71330052,11.94607076,2.696890864,0.45366429,0.633221824,FALSE,0,,10.16566752,78.03507932,40658,28451,12207,4,1,0.633333333,0.620689655,0.066666667,0.103448276,15804.46,18368.61,10150.89,0,44323.96
HH0032,R0032,Kajiado,Baseline,Female,Non-KPMD Seller,20,8,9,4,3,1,2,1,0,0,0,2,,,,19.51991136,,,,323.0840037,,9.48329874,28.64369864,2.214613648,0.786169886,0.309057434,TRUE,23819,0.822035183,18.98660628,51.60769439,32973,13621,19352,0,2,0.45,0.5,0.15,0.125,0,0,0,12613.14,12613.14
HH0032,R0032,Kajiado,Midline,Female,Non-KPMD Seller,19,12,9,6,2,2,1,1,0,0,2,2,,,22.99021642,16.91312869,,,391.17429,336.5988394,,11.48948751,23.05376207,2.506091051,0.706065474,0.28905637,FALSE,0,,10.20624336,71.71717915,84229,31911,52318,0,4,0.473684211,0.5,0.105263158,0.166666667,0,0,17986.36,11385.88,29372.24
HH0032,R0032,Kajiado,Endline,Female,Non-KPMD Seller,25,11,11,5,3,2,2,1,1,4,0,3,22.56907688,19.65703057,,18.37063302,419.1555823,288.2715592,,442.3951385,16.48468907,16.27258501,19.37060488,2.495041497,0.317391091,0.801883461,FALSE,0,,13.92697168,48.16537488,49770,22678,27092,5,3,0.44,0.454545455,0.12,0.181818182,9459.95,22666.25,0,24381.24,56507.44
HH0033,R0033,Kajiado,Baseline,Male,KPMD,11,15,7,11,1,2,1,1,4,3,5,3,24.21280837,22.76127363,26.28710675,26.47790991,353.8876606,367.155992,394.5629084,397.8149096,16.52837308,10.27901529,1.301323333,2.420731174,0.51434479,0.324496717,FALSE,0,,13.12675108,68.01631825,98458,77508,20950,7,8,0.636363636,0.733333333,0.090909091,0.133333333,34274.46,25070.81,51859.59,31599.92,142804.78
HH0033,R0033,Kajiado,Midline,Male,KPMD,11,16,7,10,1,2,1,1,5,2,0,0,23.28968959,19.25419842,,,388.7413617,395.4262305,,,9.465175684,,3.009840395,1.835708665,0.385627074,0.71511989,TRUE,42261,0.75125346,12.83751368,66.23934099,173356,92490,80866,7,0,0.636363636,0.625,0.090909091,0.125,45268.33,15227.23,0,0,60495.56
HH0033,R0033,Kajiado,Endline,Male,KPMD,12,12,8,7,1,1,1,1,5,1,0,0,28.99375041,23.23823196,,,414.1368581,333.3775971,,,12.29091053,,16.55712057,1.66973914,0.472880717,0.400882058,TRUE,18642,0.981683378,7.468817371,83.90440685,102558,64193,38365,6,0,0.666666667,0.583333333,0.083333333,0.083333333,60036.9,7747.11,0,0,67784.01
HH0034,R0034,Narok,Baseline,Male,KPMD,21,14,14,9,2,1,1,1,4,1,2,1,29.8419171,25.20430962,21.3510335,26.58768856,445.6245825,491.8425531,355.0602387,380.9296906,6,12.65944747,12.51799702,3.246412056,0.269982244,0.336832572,TRUE,7733,0.83797022,19.93818656,49.36506395,60634,37366,23268,5,3,0.666666667,0.642857143,0.095238095,0.071428571,53193.17,12396.55,15161.81,10128.04,90879.57
HH0034,R0034,Narok,Midline,Male,KPMD,22,16,15,10,2,1,1,1,2,3,1,2,22.54502062,24.09604003,24.26279797,20.76262767,360.7666484,381.3275599,379.2922971,366.035894,18.50980976,6.728952089,1,2.448512765,0.420502985,0.597244536,FALSE,0,,17.37871916,51.86416555,110364,53131,57233,5,3,0.681818182,0.625,0.090909091,0.0625,16266.98,27565.45,9202.69,15199.73,68234.85
HH0034,R0034,Narok,Endline,Male,KPMD,22,21,14,14,3,2,2,1,4,4,3,3,26.20595388,21.87969072,24.87246977,24.62935287,388.8323403,304.5399919,379.9501545,434.1966841,12.98679868,13.52095738,20.5029531,2.466381248,0.58391656,0.422698535,FALSE,0,,0.02226686,60.54056286,46435,29420,17015,8,6,0.636363636,0.666666667,0.136363636,0.095238095,40758.89,26652.96,28350.9,32081.95,127844.7
HH0035,R0035,Narok,Baseline,Male,Control,8,13,3,6,1,2,0,1,0,2,0,4,,24.91866661,,19.33791411,,300.5620809,,433.9226929,13.65955806,13.66467542,36.34751914,1.877631331,0.716016523,0.269271427,FALSE,0,,16.07450373,68.54859069,37296,18558,18738,2,4,0.375,0.461538462,0.125,0.153846154,0,14979.21,0,33564.64,48543.85
HH0035,R0035,Narok,Midline,Male,Control,7,11,3,4,1,2,0,1,0,6,0,0,,18.02514201,,,,274.3290305,,,14.35879603,,17.64576893,3.779043961,0.78927878,0.565291461,FALSE,0,,16.94762121,62.17957528,60052,37650,22402,6,0,0.428571429,0.363636364,0.142857143,0.181818182,0,29668.92,0,0,29668.92
HH0035,R0035,Narok,Endline,Male,Control,10,15,5,7,2,3,1,2,0,2,0,2,,24.88334075,,20.7583326,,316.3884522,,414.5574808,13.34860678,14.57961005,19.22589294,2.14512118,0.883975454,0.68695561,FALSE,0,,7.074927188,74.68247403,42558,19079,23479,2,2,0.5,0.466666667,0.2,0.2,0,15745.6,0,17211.04,32956.64
HH0036,R0036,Narok,Baseline,Male,KPMD,26,14,19,9,3,2,2,1,1,1,3,2,22.17617499,19.57366506,30.30316558,22.02025193,417.4601647,273.1346272,505.5077955,410.1960083,11.23367936,10.08150243,25.34598128,2.374027181,0.431792091,0.736263326,TRUE,16709,0.88493562,7.627544969,40.95131398,39873,25075,14798,2,5,0.730769231,0.642857143,0.115384615,0.142857143,9257.67,5346.25,45955.46,18065.24,78624.62
HH0036,R0036,Narok,Midline,Male,KPMD,30,14,20,10,2,2,2,1,3,2,1,1,24.4822891,18.57233994,27.77583851,25.21031659,459.5333597,452.6224688,352.9591947,354.9070036,19.53461879,10.87834815,20.44210903,0.835209034,0.249771199,0.77934482,TRUE,63643,0.835269771,16.60991606,43.08102227,39619,28805,10814,5,2,0.666666667,0.714285714,0.066666667,0.142857143,33751.29,16812.52,9803.74,8947.32,69314.87
HH0036,R0036,Narok,Endline,Male,KPMD,33,15,21,9,4,2,3,2,1,0,3,2,26.12860269,,21.22512448,23.20154408,421.4177367,,366.5575139,434.102312,11.72488193,8.336691465,27.97632077,1.699244035,0.683991066,0.898970663,FALSE,0,,0,64.02868891,29596,11267,18329,1,5,0.636363636,0.6,0.121212121,0.133333333,11011.06,0,23340.69,20143.69,54495.44
HH0037,R0037,Kajiado,Baseline,Female,KPMD,8,7,6,5,1,1,1,1,1,1,1,0,25.08284904,27.11528696,23.17273103,,366.3530168,324.5070052,355.1926625,,14.4432747,17.55713499,14.17772761,1.423652839,0.56475305,0.616904685,FALSE,0,,9.313786107,56.03078192,61762,34849,26913,2,1,0.75,0.714285714,0.125,0.142857143,9189.18,8799.1,8230.78,0,26219.06
HH0037,R0037,Kajiado,Midline,Female,KPMD,9,6,6,4,1,1,1,1,3,2,2,1,29.16084869,20.26996262,22.21244228,25.60890868,356.1786026,390.5239885,467.9774393,351.9192238,14.04408698,7.538923156,25.54733298,2.03959679,0.760556444,0.103924723,FALSE,0,,15.67778012,41.84071006,60610,36976,23634,5,3,0.666666667,0.666666667,0.111111111,0.166666667,31159.41,15831.81,20789.84,9012.27,76793.33
HH0037,R0037,Kajiado,Endline,Female,KPMD,10,3,7,2,1,0,1,0,1,1,1,1,24.26962126,24.35342689,27.60538675,23.83669374,454.3591078,394.1980544,468.7362829,257.8445592,12.29002836,10.0282025,16.7502027,1.336528406,0.929815051,0.302953936,FALSE,0,,0.225842502,67.95279941,66835,35210,31625,2,2,0.7,0.666666667,0.1,0,11027.12,9600.07,12939.65,6146.16,39713
HH0038,R0038,Kajiado,Baseline,Female,Control,16,7,6,3,3,1,2,1,0,2,0,3,,24.01899159,,16.42744738,,309.4697878,,326.6109968,17.24016818,15.82836554,28.87305237,3.350350906,0.319061387,0.315322014,FALSE,0,,12.83199866,56.95701489,103120,45768,57352,2,3,0.375,0.428571429,0.1875,0.142857143,0,14866.3,0,16096.15,30962.45
HH0038,R0038,Kajiado,Midline,Female,Control,16,5,7,2,3,1,2,0,1,4,0,4,20.52612886,24.26179473,,18.21571074,365.0187096,335.5107035,,374.8961669,17.00409937,13.79375361,22.7386824,3.277117863,0.413813725,0.707597943,TRUE,11918,0.822315305,14.81989028,39.43247297,32377,13878,18499,5,4,0.4375,0.4,0.1875,0.2,7492.42,32560.37,0,27316,67368.79
HH0038,R0038,Kajiado,Endline,Female,Control,16,9,6,3,2,1,1,1,0,6,0,5,,18.02865014,,16.50061494,,280.1819488,,399.7923326,17.56579047,18.54808642,32.43105332,3.413987004,0.717661029,0.547568332,TRUE,82482,0.924323433,15.8943018,65.97719497,112312,64466,47846,6,5,0.375,0.333333333,0.125,0.111111111,0,30307.81,0,32984.1,63291.91
HH0039,R0039,Narok,Baseline,Male,Control,14,16,5,7,2,2,1,1,0,2,0,1,,21.51164185,,25.36652476,,294.3565849,,400.3979499,15.41558701,10.3511038,38.6687329,2.977496316,0.624031921,0.210049498,FALSE,0,,10.64936505,50.57225155,84319,43348,40971,2,1,0.357142857,0.4375,0.142857143,0.125,0,12664.19,0,10156.7,22820.89
HH0039,R0039,Narok,Midline,Male,Control,14,17,5,6,2,2,1,1,0,6,0,1,,23.12493706,,24.53993029,,293.2454667,,458.776484,15.24552981,16.10167237,38.67071635,3.28083235,0.388957221,0.19279997,FALSE,0,,7.074329786,66.46242975,233663,92338,141325,6,1,0.357142857,0.352941176,0.142857143,0.117647059,0,40687.7,0,11258.34,51946.04
HH0039,R0039,Narok,Endline,Male,Control,10,14,4,7,2,2,1,1,0,3,0,2,,20.80679157,,24.67954377,,387.7707101,,409.2770958,11.10152983,12.76183473,20.99534051,1.896079037,0.442467158,0.248762722,FALSE,0,,11.19880669,51.16598452,63224,34563,28661,3,2,0.4,0.5,0.2,0.142857143,0,24204.79,0,20201.54,44406.33
HH0040,R0040,Samburu,Baseline,Male,KPMD,17,29,12,21,1,3,1,2,2,1,3,2,23.51127998,23.58423632,24.81268382,18.93935631,368.0637491,334.7592054,393.1142291,402.6487768,12.41001561,14.68381204,17.88339644,3.143261096,0.499754252,0.179132575,FALSE,0,,0,70.91273839,149812,100466,49346,3,5,0.705882353,0.724137931,0.058823529,0.103448276,17307.3,7895.04,29262.66,15251.82,69716.82
HH0040,R0040,Samburu,Midline,Male,KPMD,18,31,12,21,2,2,1,1,2,1,3,1,22.98332198,23.70351554,18.440218,26.82583502,359.5050304,352.5138773,387.6140114,421.5712409,6,10.95016897,16.94181243,1.582454529,0.651582723,0.256722061,TRUE,12216,0.930011895,6.328873588,80.98244325,57444,25641,31803,3,4,0.666666667,0.677419355,0.111111111,0.064516129,16525.24,8355.82,21443.06,11309,57633.12
HH0040,R0040,Samburu,Endline,Male,KPMD,17,33,12,22,2,3,2,2,4,3,1,1,33.41452577,23.01672887,20.37688579,23.34575636,373.090527,366.5193129,394.6560883,469.6995077,13.67020752,7.775106117,19.24546802,1.340259123,0.236805297,0.298934576,TRUE,24474,0.784383016,9.482442673,48.6866489,28608,19386,9222,7,2,0.705882353,0.666666667,0.117647059,0.090909091,49866.57,25308.23,8041.86,10965.49,94182.15
HH0041,R0041,Kajiado,Baseline,Male,Control,26,10,11,5,4,2,2,1,0,6,0,1,,23.49610681,,18.11158959,,307.2471426,,305.0378082,12.55127048,12.75185493,26.43091728,3.265914371,0.516091109,0.701432856,FALSE,0,,15.00033034,70.43312225,90379,45663,44716,6,1,0.423076923,0.5,0.153846154,0.2,0,43314.67,0,5524.72,48839.39
HH0041,R0041,Kajiado,Midline,Male,Control,25,11,12,5,4,2,2,1,0,4,0,1,,23.80773692,,20.87923849,,297.0075046,,454.2896991,16.9342156,13.11287897,21.26499018,2.7390731,0.588078258,0.371113555,FALSE,0,,5.87969276,58.30119846,83398,32898,50500,4,1,0.48,0.454545455,0.16,0.181818182,0,28284.31,0,9485.22,37769.53
HH0041,R0041,Kajiado,Endline,Male,Control,25,10,9,5,4,1,2,0,0,4,0,3,,22.74431867,,25.31301732,,337.1707584,,376.2390333,10.7416211,10.39521712,24.97813293,3.372753483,0.348148369,0.351041178,FALSE,0,,7.66233431,46.95232717,30441,18683,11758,4,3,0.36,0.5,0.16,0.1,0,30674.88,0,28571.24,59246.12
HH0042,R0042,Samburu,Baseline,Male,Control,20,27,7,12,4,4,2,2,0,3,0,3,,23.4065906,,23.73560064,,335.2518282,,222.6245215,11.54621872,16.62604603,23.66235219,2.36260881,0.305356256,0.864544448,TRUE,24291,0.788535916,12.02110746,45.35993832,15297,8847,6450,3,3,0.35,0.444444444,0.2,0.148148148,0,23541.31,0,15852.38,39393.69
HH0042,R0042,Samburu,Midline,Male,Control,16,30,7,14,3,5,1,3,0,2,0,3,,20.24169574,,22.76946506,,263.8672968,,399.6753059,11.58815476,13.92203685,21.52247582,3.524289807,0.32184687,0.129816511,TRUE,23877,0.900659572,16.35397494,60.25318055,169882,89369,80513,2,3,0.4375,0.466666667,0.1875,0.166666667,0,10682.24,0,27301.18,37983.42
HH0042,R0042,Samburu,Endline,Male,Control,18,27,7,11,3,5,1,2,0,3,0,0,,23.26735454,,,,342.9636588,,,18.210606,,15.87638106,2.399121254,0.482760649,0.551534208,TRUE,27838,0.732280976,11.92570841,62.28718527,33515,13219,20296,3,0,0.388888889,0.407407407,0.166666667,0.185185185,0,23939.57,0,0,23939.57
HH0043,R0043,Kajiado,Baseline,Male,Control,2,9,1,3,0,1,0,0,0,1,1,4,,24.91261704,21.14067723,19.01982775,,389.0898369,332.6662122,355.8158683,13.28554119,14.75239445,30.13866346,2.078807622,0.264115287,0.822995434,FALSE,0,,11.83328414,74.09520666,93450,51145,42305,1,5,0.5,0.333333333,0,0.111111111,0,9693.25,7032.79,27070.23,43796.27
HH0043,R0043,Kajiado,Midline,Male,Control,5,7,2,2,1,1,0,0,0,4,0,3,,18.44670707,,17.41778935,,333.2029289,,399.0033321,16.78473707,11.51040479,12.46507574,2.787490547,0.167421729,0.137257307,FALSE,0,,6.825832484,62.45909338,31911,16969,14942,4,3,0.4,0.285714286,0.2,0.142857143,0,24585.99,0,20849.27,45435.26
HH0043,R0043,Kajiado,Endline,Male,Control,9,11,4,4,2,2,1,1,0,2,0,0,,20.75934381,,,,446.5266389,,,16.68403143,,33.69548067,2.929946744,0.480596234,0.543679731,FALSE,0,,12.92505636,60.42832571,203556,88062,115494,2,0,0.444444444,0.363636364,0.222222222,0.181818182,0,18539.2,0,0,18539.2
HH0044,R0044,Narok,Baseline,Male,Control,30,9,14,4,6,2,3,1,0,4,0,2,,21.34543121,,22.00927111,,335.6563258,,323.6584668,13.62996781,13.92714233,17.44312281,2.435002129,0.168676299,0.724341885,FALSE,0,,8.705609232,52.89301386,250226,164374,85852,4,2,0.466666667,0.444444444,0.2,0.222222222,0,28658.92,0,14246.97,42905.89
HH0044,R0044,Narok,Midline,Male,Control,33,8,16,4,6,1,3,1,0,1,1,6,,19.49374486,21.82613123,17.86763578,,241.7952713,412.5060396,450.2104397,9.108328393,13.16578779,16.93095221,2.965051768,0.761547311,0.488799923,TRUE,70192,0.873354781,10.26855164,59.5660907,13721,6292,7429,1,7,0.484848485,0.5,0.181818182,0.125,0,4713.5,9003.41,48265.18,61982.09
HH0044,R0044,Narok,Endline,Male,Control,36,10,13,4,6,2,3,1,0,4,0,0,,25.36422717,,,,350.652905,,,10.29159261,,36.54338361,3.111700439,0.553699117,0.673795956,FALSE,0,,0.585331494,69.22680235,65706,27528,38178,4,0,0.361111111,0.4,0.166666667,0.2,0,35576.16,0,0,35576.16
HH0045,R0045,Kajiado,Baseline,Male,Control,30,7,12,3,6,1,3,0,0,2,0,3,,15.54300993,,23.31994245,,332.4705742,,312.8329238,12.68319808,7.293791054,11.50110689,2.700064727,0.546522798,0.760221899,FALSE,0,,11.12070483,42.44626266,64251,34959,29292,2,3,0.4,0.428571429,0.2,0.142857143,0,10335.19,0,21885.74,32220.93
HH0045,R0045,Kajiado,Midline,Male,Control,30,13,14,6,5,2,2,1,0,5,0,7,,23.01506326,,20.75355543,,317.8886899,,288.0657875,11.88267955,8.824124857,41.04102078,2.519423214,0.374277933,0.484705474,FALSE,0,,8.752920044,70.70746116,125849,72741,53108,5,7,0.466666667,0.461538462,0.166666667,0.153846154,0,36581.14,0,41848.73,78429.87
